time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.520170211791992188e+00,2.072762890624999799e-01,3.043417883165111970e+00,-2.972734394965175775e-01,9.202796444958362798e+00,-3.129639083453407356e+00
1.530171394348144531e+00,2.040762499999999591e-01,3.136990711226136153e+00,-3.199660684657215648e-01,9.356176385707685839e+00,-3.124504833408233928e+00
1.540172576904296875e+00,2.006719531249999688e-01,-3.052621767892425897e+00,-3.403894345379984698e-01,9.356176385707685839e+00,-3.117514311954284523e+00
1.550173282623291016e+00,1.971314843749999712e-01,-2.957514959043516356e+00,-3.540218910027175259e-01,9.510009745439772288e+00,-3.080668699433261271e+00
1.560176134109497070e+00,1.934775390624999813e-01,-2.863942130982492174e+00,-3.652903692050997186e-01,9.354615350438946209e+00,-3.056794919484822071e+00
1.570177555084228516e+00,1.897328124999999865e-01,-2.770369302921467991e+00,-3.744194521919468333e-01,9.355953348772699130e+00,-3.003833980282197391e+00
1.580178499221801758e+00,1.859199999999999742e-01,-2.678330455648329611e+00,-3.812452552029955144e-01,9.203015836010045803e+00,-2.951370052347860096e+00
1.590179681777954102e+00,1.820844921874999744e-01,-2.587825589163076589e+00,-3.835054295794793067e-01,9.049416504209084167e+00,-2.886750433119173120e+00
1.600181341171264648e+00,1.782262890624999874e-01,-2.500388684253595173e+00,-3.857563003575672500e-01,8.742239809522230232e+00,-2.825813613463718621e+00
1.610182523727416992e+00,1.743680859374999725e-01,-2.414485760131999115e+00,-3.857746924764008378e-01,8.589276681961163007e+00,-2.742341912649550295e+00
1.620183229446411133e+00,1.705098828124999855e-01,-2.333184778374060464e+00,-3.857930863491142448e-01,8.129524459811403148e+00,-2.679160879371688786e+00
1.630184173583984375e+00,1.666743749999999857e-01,-2.253417777404006728e+00,-3.835145721982501366e-01,7.975947057875420576e+00,-2.585009335147427922e+00
1.640185117721557617e+00,1.628615624999999734e-01,-2.178252718797610399e+00,-3.812452552029955144e-01,7.515796266074869614e+00,-2.512775800389118519e+00
1.650186061859130859e+00,1.590260546874999736e-01,-2.104621640979099872e+00,-3.835145721982501366e-01,7.362412668808018701e+00,-2.413933641820944942e+00
1.660187482833862305e+00,1.551905468749999739e-01,-2.037126486312131668e+00,-3.834962873966006325e-01,6.748556513868826379e+00,-2.350523536552376669e+00
1.670188665390014648e+00,1.513777343749999893e-01,-1.972699293220934180e+00,-3.812361666825578310e-01,6.441957511470915776e+00,-2.266349970436929429e+00
1.680189371109008789e+00,1.475422265624999896e-01,-1.911340061705509186e+00,-3.835237152529442084e-01,6.135490158348188672e+00,-2.183518183829514125e+00
1.690190315246582031e+00,1.436840234374999747e-01,-1.854582772553740710e+00,-3.857838891935075898e-01,5.675193098872842512e+00,-2.113877547696358494e+00
1.700191259384155273e+00,1.397804296874999852e-01,-1.802427425765628755e+00,-3.903225231840168896e-01,5.215042307072380368e+00,-2.048541548527298417e+00
1.710192203521728516e+00,1.358314453124999932e-01,-1.754874021341173318e+00,-3.948611571745289650e-01,4.754891515271918223e+00,-1.988089537585620015e+00
1.720193386077880859e+00,1.318370703124999710e-01,-1.711922559280375289e+00,-3.993902698579215316e-01,4.294638340980581503e+00,-1.932954638691902538e+00
1.730194807052612305e+00,1.277973046874999741e-01,-1.672039058795348865e+00,-4.039191666070701681e-01,3.987783394558827688e+00,-1.874985061692570509e+00
1.740195989608764648e+00,1.237348437499999759e-01,-1.636757500673978960e+00,-4.061980585486791306e-01,3.527738637234058228e+00,-1.829261222693904454e+00
1.750196695327758789e+00,1.196042968749999880e-01,-1.606077884916266463e+00,-4.130255395031695587e-01,3.067745079174094336e+00,-1.789511715952829540e+00
1.760197401046752930e+00,1.154283593749999837e-01,-1.578466230734324682e+00,-4.175642816955136838e-01,2.760970571256738282e+00,-1.749166825604433928e+00
1.770198822021484375e+00,1.111843359374999896e-01,-1.556990499703926112e+00,-4.243420458175397592e-01,2.147267981685495375e+00,1.725552936099740586e+00
1.780199527740478516e+00,1.069630078124999828e-01,-1.540116711037184061e+00,-4.221030238878564766e-01,1.687259793545769604e+00,1.704115832116078977e+00
1.790200710296630859e+00,1.030821093749999806e-01,-1.526310883946212726e+00,-3.880439553733195934e-01,1.380419466743812107e+00,1.684180930685938327e+00
1.800201416015625000e+00,9.942816406249999073e-02,-1.518640980006784602e+00,-3.653687464835730925e-01,7.669362697935235840e-01,1.676921306036399884e+00
1.810202121734619141e+00,9.597847656249998416e-02,-1.512505056855242280e+00,-3.449444066180333834e-01,6.135490158348010370e-01,1.667079566597392759e+00
1.820202827453613281e+00,9.273304687499998866e-02,-1.512505056855242280e+00,-3.245200667524908433e-01,0.000000000000000000e+00,1.668884532592132652e+00
1.830204010009765625e+00,8.966917968749998913e-02,-1.515573018431012997e+00,-3.063504910841994278e-01,-3.067598814985558198e-01,-1.673861390200469312e+00
