time,cart_pos,pend_pos,cart_vel,pend_vel,torque
7.520000000000000462e+00,2.903764487704597712e-04,3.141542252331623430e+00,-3.936348189899642989e-04,6.457417579111400519e-02,-1.317321349938960174e-03
7.540000000000000036e+00,2.825037523906604917e-04,3.142833735847445631e+00,-3.680222098607004535e-04,6.415284983056868118e-02,1.603229416686486122e-02
7.560000000000000497e+00,2.751433081934465032e-04,3.144116792844056985e+00,-9.088711686409218712e-06,6.256410412240993868e-02,2.844517988328135877e-03
7.580000000000000071e+00,2.749615339597183449e-04,3.145368074926505386e+00,9.745258084583819844e-05,5.968937799591327725e-02,-1.936698400342910104e-02
7.600000000000000533e+00,2.769105855766350907e-04,3.146561862486423777e+00,-1.878444292223907562e-04,5.567381459156788698e-02,1.645494077449665901e-02
7.620000000000000107e+00,2.731536969921872647e-04,3.147675338778255227e+00,2.226337020714379538e-04,5.074192402559126597e-02,-3.762742895373998161e-04
7.640000000000000568e+00,2.776063710336160065e-04,3.148690177258766987e+00,3.062460579302187088e-04,4.468783030448569144e-02,-5.866976026463266783e-03
7.660000000000000142e+00,2.837312921922203546e-04,3.149583933864856800e+00,2.983489714570095454e-04,3.774594584709707601e-02,3.697603627771259283e-03
7.679999999999999716e+00,2.896982716213605661e-04,3.150338852781798593e+00,4.781987991648901795e-04,3.007153949986628855e-02,-6.188226589193598220e-03
7.700000000000000178e+00,2.992622476046583567e-04,3.150940283571796119e+00,4.728798105480823714e-04,2.171910169700003862e-02,-3.726023911656913337e-03
7.719999999999999751e+00,3.087198438156200215e-04,3.151374665605735981e+00,5.212890768868618701e-04,1.290959022069528006e-02,-2.201188190315259141e-02
7.740000000000000213e+00,3.191456253533572675e-04,3.151632857410149757e+00,2.396967836718878709e-04,3.775416806389425908e-03,1.008748526961966881e-02
7.759999999999999787e+00,3.239395610267950380e-04,3.151708365746277440e+00,5.693652262324037493e-04,-5.385698687692182240e-03,-6.612388356915105403e-03
7.780000000000000249e+00,3.353268655514431216e-04,3.151600651772523687e+00,5.641163134094738605e-04,-1.466142469949554931e-02,4.472916868182429985e-03
7.799999999999999822e+00,3.466091918196326075e-04,3.151307423278533637e+00,7.565196703677526131e-04,-2.374779719414667895e-02,1.777796879053192280e-02
7.820000000000000284e+00,3.617395852269876663e-04,3.150832467334650833e+00,1.164334100503968588e-03,-3.256139171209163768e-02,1.533887513179906306e-02
7.839999999999999858e+00,3.850262672370670120e-04,3.150181239500409180e+00,1.478489521560581981e-03,-4.103036421272153456e-02,-4.506841695655257340e-05
7.860000000000000320e+00,4.145960576682786668e-04,3.149360632216154698e+00,1.470902314865034496e-03,-4.896103370988131448e-02,3.923201013558709135e-03
7.879999999999999893e+00,4.440141039655793719e-04,3.148381411541957053e+00,1.520558678757521522e-03,-5.607367628047943420e-02,1.316950783890022403e-02
7.900000000000000355e+00,4.744252775407298175e-04,3.147259938016347292e+00,1.714870070390348781e-03,-6.225725677622382520e-02,5.856730594024443445e-03
7.919999999999999929e+00,5.087226789485367953e-04,3.146014792880822863e+00,1.737715521360150717e-03,-6.745261853881158454e-02,2.532345340392935708e-03
7.940000000000000391e+00,5.434769893757398487e-04,3.144665740510046437e+00,1.676139054321863298e-03,-7.148749019634596802e-02,5.476355836521613722e-03
7.959999999999999964e+00,5.769997704621771537e-04,3.143235990706119587e+00,1.650314013770531104e-03,-7.424492771062632390e-02,2.077944693338267326e-02
7.980000000000000426e+00,6.100060507375878105e-04,3.141751092151907176e+00,1.879332403853621603e-03,-7.567952747371975430e-02,1.884645588862627827e-02
8.000000000000000000e+00,6.475926988146602208e-04,3.140237501602432868e+00,2.025592484439033263e-03,-7.585970827514634807e-02,-1.004967058865240646e-03
8.019999999999999574e+00,6.881045485034408384e-04,3.138720307436929868e+00,1.772576382373716340e-03,-7.473781179798412444e-02,1.376650586039122881e-02
8.040000000000000924e+00,7.235560761509151999e-04,3.137225551200970131e+00,1.786219448678815587e-03,-7.215856880032911480e-02,1.099665939715972936e-02
8.060000000000000497e+00,7.592804651244915290e-04,3.135782379824963328e+00,1.723578607184737300e-03,-6.826634656612191876e-02,1.422434600669087758e-02
8.080000000000000071e+00,7.937520372681862576e-04,3.134417052893641031e+00,1.701789799344136231e-03,-6.308885301078488717e-02,-9.047519590292509494e-04
8.099999999999999645e+00,8.277878332550689692e-04,3.133155275833425346e+00,1.386128644847756065e-03,-5.672549175927325826e-02,-1.033854177465825912e-02
8.120000000000000995e+00,8.555104061520240949e-04,3.132020765998239753e+00,9.103855018893704416e-04,-4.915973820269542438e-02,-1.221516883859181338e-03
8.140000000000000568e+00,8.737181161898114603e-04,3.131037571234185801e+00,6.283792754508583933e-04,-4.045168207499591495e-02,-9.042413841308756181e-03
8.160000000000000142e+00,8.862857016988286022e-04,3.130228537592685711e+00,2.173416067615961721e-04,-3.082840677191335185e-02,4.947647465442244971e-03
8.179999999999999716e+00,8.906325338340605408e-04,3.129611969457247511e+00,8.780707218685799404e-05,-2.040214093080446739e-02,4.700851517281880339e-03
8.199999999999999289e+00,8.923886752777976904e-04,3.129203926638631561e+00,-4.204582315798233703e-05,-9.469813044203780061e-03,6.318084236625993826e-03
8.220000000000000639e+00,8.915477588146379900e-04,3.129014530377747683e+00,-1.348265177383972386e-04,1.776346014095975950e-03,-8.531338999798954853e-03
8.240000000000000213e+00,8.888512284598700181e-04,3.129050057298029763e+00,-4.884735743319934325e-04,1.312142607600527179e-02,-1.897032523472333421e-02
8.259999999999999787e+00,8.790817569732301733e-04,3.129312485819550016e+00,-9.938334285412055158e-04,2.446985807995896711e-02,-8.505283204296565759e-04
8.279999999999999361e+00,8.592050884024060933e-04,3.129801882981149141e+00,-1.115288885052412521e-03,3.568028196260662060e-02,1.239169940039545588e-03
8.300000000000000711e+00,8.368993107013578689e-04,3.130515488620401410e+00,-1.176719819304711430e-03,4.639171453515068821e-02,2.944728845875967550e-03
8.320000000000000284e+00,8.133649143152635970e-04,3.131443322911104499e+00,-1.187247178565503962e-03,5.638273090176083857e-02,1.637456893466160412e-02
8.339999999999999858e+00,7.896199707439535134e-04,3.132570977529139711e+00,-9.361292323399062745e-04,6.544681290564961784e-02,4.153664966296595094e-04
8.359999999999999432e+00,7.708973860971554291e-04,3.133879913787252836e+00,-9.777134611719555043e-04,7.330540484833808490e-02,-7.807514941614789386e-03
8.380000000000000782e+00,7.513431168737163450e-04,3.135346021884219514e+00,-1.140503890884183875e-03,7.992796805522120462e-02,-3.459598813465139793e-03
8.400000000000000355e+00,7.285330390560326719e-04,3.136944581245324049e+00,-1.182668485343253651e-03,8.523523372222498173e-02,-4.242853488073558554e-03
8.419999999999999929e+00,7.048796693491676162e-04,3.138649285919768328e+00,-1.206877920890071960e-03,8.907117133790146135e-02,1.091643561172379396e-03
8.439999999999999503e+00,6.807421109313662204e-04,3.140430709346526239e+00,-1.102618182136093404e-03,9.134727834695779980e-02,1.416527552531943873e-02
8.460000000000000853e+00,6.586897472886443306e-04,3.142257654913465537e+00,-7.413426506016904463e-04,9.195680921031369748e-02,-1.333339196173657926e-02
8.480000000000000426e+00,6.438628942766104826e-04,3.144096791097671595e+00,-8.821310290993125604e-04,9.076899183340209065e-02,1.178477102976574487e-02
8.500000000000000000e+00,6.262202736946241794e-04,3.145912170934339613e+00,-5.235839502354747155e-04,8.799751634705581249e-02,-2.232675455133996748e-02
8.519999999999999574e+00,6.157485946899146634e-04,3.147672121261280598e+00,-7.873536629161709266e-04,8.347314731524023423e-02,-2.594231112703853162e-02
8.540000000000000924e+00,6.000015214315912275e-04,3.149341584207585587e+00,-1.061846248948632079e-03,7.751947842285462908e-02,1.379394315763315081e-02
8.560000000000000497e+00,5.787645964526185816e-04,3.150891973776042576e+00,-5.630771726392643645e-04,7.023632815523211947e-02,-1.711104466160646726e-03
8.580000000000000071e+00,5.675030529998332726e-04,3.152296700339147328e+00,-3.688419427475389577e-04,6.142476197261961118e-02,-4.858759450528552654e-03
8.599999999999999645e+00,5.601262141448824739e-04,3.153525195578599671e+00,-2.284324436643265068e-04,5.135623344319913824e-02,4.995605130092190568e-05
8.620000000000000995e+00,5.555575652715959503e-04,3.154552320247463459e+00,6.031042733573716008e-06,4.022364125837228632e-02,-6.743975278328326675e-03
8.640000000000000568e+00,5.556781861262673813e-04,3.155356793072630950e+00,1.099198496635073196e-04,2.817957366032429467e-02,1.146106511049757234e-02
8.660000000000000142e+00,5.578765831195374751e-04,3.155920384545837454e+00,5.445788728019496268e-04,1.548694818960610377e-02,-4.547826569080977259e-03
8.679999999999999716e+00,5.687681605755764763e-04,3.156230123509629504e+00,6.541698063011122666e-04,2.232147573244542410e-03,-1.662107788912238178e-03
8.700000000000001066e+00,5.818515567015987563e-04,3.156274766461094394e+00,8.080901578227558642e-04,-1.121712362194602665e-02,3.917072874443717698e-03
8.720000000000000639e+00,5.980133598580538324e-04,3.156050423988655318e+00,1.046246479060380583e-03,-2.463897681944782897e-02,-1.044515584802643577e-03
8.740000000000000213e+00,6.189382894392614874e-04,3.155557644452266164e+00,1.165063639887447752e-03,-3.782667445149043989e-02,-7.458323067017836802e-03
8.759999999999999787e+00,6.422395622370104902e-04,3.154801110963236344e+00,1.145425587530601473e-03,-5.049203021920144197e-02,9.247101666197025255e-03
8.779999999999999361e+00,6.651480739876225153e-04,3.153791270358852206e+00,1.414990463243296671e-03,-6.234592181474553352e-02,1.268036868846476352e-02
8.800000000000000711e+00,6.934478832524884314e-04,3.152544351922557109e+00,1.701111975089903078e-03,-7.328782264689580328e-02,-1.376016877376658176e-03
8.820000000000000284e+00,7.274701227542864712e-04,3.151078595469618993e+00,1.681741339296391816e-03,-8.312036231727089330e-02,4.638466257608443364e-05
8.839999999999999858e+00,7.611049495402143292e-04,3.149416188223273405e+00,1.663425713141256177e-03,-9.153161193860522016e-02,5.489300783979180094e-03
8.859999999999999432e+00,7.943734638030395048e-04,3.147585555984501404e+00,1.715769753355771230e-03,-9.835902585657697872e-02,6.549121452221457959e-03
8.880000000000000782e+00,8.286888588701549598e-04,3.145618375467369887e+00,1.749966769744699989e-03,-1.034959068352509920e-01,-1.209056950507266144e-02
8.900000000000000355e+00,8.636881942650489682e-04,3.143548457330664903e+00,1.409194922350397129e-03,-1.068284937215583652e-01,7.483799409119822402e-03
8.919999999999999929e+00,8.918720927120569325e-04,3.141411887456233565e+00,1.420429708341297038e-03,-1.081272679794207381e-01,-1.390549852634632294e-02
8.939999999999999503e+00,9.202806868788828646e-04,3.139249342096645190e+00,1.007000266266013877e-03,-1.074973399691362269e-01,-3.006109946078591635e-03
8.960000000000000853e+00,9.404206922042031075e-04,3.137099395297262561e+00,7.948068594858350485e-04,-1.047589646098424088e-01,-7.516096027444367847e-03
8.980000000000000426e+00,9.563168293939197781e-04,3.135004216005065736e+00,4.858468778366997168e-04,-1.000270342719452588e-01,-9.655570934074970621e-03
9.000000000000000000e+00,9.660337669506537410e-04,3.133003675319626868e+00,1.337847809466202157e-04,-9.333033298340330519e-02,-5.164851028490704404e-03
9.019999999999999574e+00,9.687094625695861485e-04,3.131137068659958889e+00,-1.351840409428627056e-04,-8.475533777549450198e-02,-4.620897530048039860e-03
9.040000000000000924e+00,9.660057817507288532e-04,3.129441961904448899e+00,-3.980092037233142637e-04,-7.447507019663614225e-02,1.456740664745875824e-02
9.060000000000000497e+00,9.580455976762625734e-04,3.127952460500516008e+00,-3.145854739394055542e-04,-6.266284944443861749e-02,-4.234676732135614872e-03
9.080000000000000071e+00,9.517538881974745056e-04,3.126699203511627445e+00,-6.026726942263045412e-04,-4.966130699386180763e-02,1.905706045783636671e-02
9.099999999999999645e+00,9.397004343129483628e-04,3.125705977371750155e+00,-4.597899303226442779e-04,-3.554114377886834208e-02,6.124091305290989447e-03
9.120000000000000995e+00,9.305046357064954404e-04,3.124995154496172933e+00,-5.791728288316351373e-04,-2.072476277049117854e-02,-1.859268554151043140e-02
9.140000000000000568e+00,9.189211791298626964e-04,3.124580659240763225e+00,-1.143584299701344478e-03,-5.364679653859468975e-03,-1.165979830105394119e-02
9.160000000000000142e+00,8.960494931358357678e-04,3.124473365647685963e+00,-1.531522729865768739e-03,1.045102413319943559e-02,-8.145404789993485745e-03
9.179999999999999716e+00,8.654190385385204408e-04,3.124682386130349876e+00,-1.816843604006291874e-03,2.636906121825591948e-02,2.792253682394168698e-03
9.200000000000001066e+00,8.290821664583945686e-04,3.125209767354714785e+00,-1.869845956428297425e-03,4.206187498122006957e-02,-9.165404738418848896e-03
9.220000000000000639e+00,7.916852473298285810e-04,3.126051004854339066e+00,-2.122331574315836512e-03,5.714971025530981436e-02,8.997442807609903892e-03
9.240000000000000213e+00,7.492386158435118725e-04,3.127193999059445062e+00,-2.004392017846046928e-03,7.143868545158843508e-02,3.195330390488499198e-04
9.259999999999999787e+00,7.091507754865909296e-04,3.128622772768476779e+00,-2.033128419179729487e-03,8.451256776314342023e-02,5.485939144046404585e-03
9.279999999999999361e+00,6.684882071029963875e-04,3.130313024123739574e+00,-1.938992185029865187e-03,9.618679302270376208e-02,1.291000637381115599e-03
9.300000000000000711e+00,6.297083634023990838e-04,3.132236759984193597e+00,-1.899276157553058146e-03,1.061892271640634267e-01,8.231535365965371399e-04
9.320000000000000284e+00,5.917228402513379469e-04,3.134360544527474701e+00,-1.837546892838980064e-03,1.143486546348453509e-01,4.183965616049388470e-04
9.339999999999999858e+00,5.549719023945582979e-04,3.136647517620171577e+00,-1.751761151149528774e-03,1.204940495743512252e-01,-1.403730837406338451e-03
9.359999999999999432e+00,5.199366793715677138e-04,3.139057398611658556e+00,-1.667528922072228402e-03,1.244883392951990631e-01,1.178515044299506759e-03
9.380000000000000782e+00,4.865861009301231522e-04,3.141547165397562402e+00,-1.503282107881670710e-03,1.262425807435585134e-01,5.272676581296106314e-03
9.400000000000000355e+00,4.565204587724897511e-04,3.144072017012433662e+00,-1.238529915011655786e-03,1.256737541864723362e-01,-9.613461184341842367e-03
9.419999999999999929e+00,4.317498604722566418e-04,3.146585492096162895e+00,-1.226501749897076360e-03,1.227314533997680285e-01,-2.214495763855443833e-02
9.439999999999999503e+00,4.072198254743151016e-04,3.149040121164158101e+00,-1.400501281404230823e-03,1.175532581731813520e-01,-7.056697502546100884e-03
9.460000000000000853e+00,3.792097998462304613e-04,3.151391186327621607e+00,-1.243795789806742373e-03,1.102906669508138537e-01,3.574095595092093881e-03
9.480000000000000426e+00,3.543338840500956312e-04,3.153596999666637757e+00,-8.715406347453534671e-04,1.009207885761064100e-01,1.494550232949469308e-02
9.500000000000000000e+00,3.369030713551885727e-04,3.155615415438159932e+00,-2.942522715649832296e-04,8.950593953935084834e-02,2.013278270583195029e-03
9.519999999999999574e+00,3.310180259238888843e-04,3.157405534228947097e+00,2.454730072074624500e-05,7.614999548684722730e-02,1.176104463251682365e-02
9.540000000000000924e+00,3.315089719383038178e-04,3.158928534138683908e+00,5.164380902279243389e-04,6.118378360321530263e-02,6.718012687801810934e-03
9.560000000000000497e+00,3.418377337428623133e-04,3.160152209810748403e+00,8.919539489539360638e-04,4.479175483921633144e-02,-2.050740476149598285e-05
9.580000000000000071e+00,3.596768127219410324e-04,3.161048044907532883e+00,1.126457824488000638e-03,2.730484153713307396e-02,-1.746033538072788022e-02
9.599999999999999645e+00,3.822059692117010668e-04,3.161594141738275354e+00,1.034288981868143392e-03,9.086474608209178100e-03,-4.528039403670509541e-03
9.620000000000000995e+00,4.028917488490639238e-04,3.161775871230439350e+00,1.191102246178981153e-03,-9.407177291850137013e-03,-5.017729597904022586e-03
9.640000000000000568e+00,4.267137937726435404e-04,3.161587727684602278e+00,1.323406850247185436e-03,-2.794867181451275717e-02,-5.808850626480823766e-03
9.660000000000000142e+00,4.531819307775872578e-04,3.161028754248312200e+00,1.421888378252079673e-03,-4.619506798718994722e-02,-2.197842181896826272e-02
9.679999999999999716e+00,4.816196983426288664e-04,3.160104852888568239e+00,1.205279517671934688e-03,-6.380209365997228932e-02,-1.175405023891913821e-02
9.700000000000001066e+00,5.057252886960675407e-04,3.158828811015368832e+00,1.176086726117990620e-03,-8.031805893179755351e-02,-1.364143614948371865e-02
9.720000000000000639e+00,5.292470232184273400e-04,3.157222449836732725e+00,1.091002975442443169e-03,-9.551437278218670446e-02,-1.118495728410828782e-03
9.740000000000000213e+00,5.510670827272762294e-04,3.155312162381088914e+00,1.210988615115940253e-03,-1.090838762209640350e-01,-1.037270831898667173e-02
9.759999999999999787e+00,5.752868550295950258e-04,3.153130484856669469e+00,1.116958681327473099e-03,-1.208537571760378987e-01,5.111658620010618194e-03
9.779999999999999361e+00,5.976260286561444878e-04,3.150713409713148838e+00,1.273363461708670657e-03,-1.305092090093000756e-01,5.939860222412243068e-03
9.800000000000000711e+00,6.230932978903179010e-04,3.148103225532962846e+00,1.386823358727258104e-03,-1.379624054775821229e-01,-2.022067821968614055e-03
9.820000000000000284e+00,6.508297650648630370e-04,3.145343977423411097e+00,1.299547723200228507e-03,-1.430434150164808516e-01,-9.221595440714559430e-03
9.839999999999999858e+00,6.768207195288676549e-04,3.142483109123081597e+00,1.042861825896069378e-03,-1.455584823783449000e-01,9.757071205629682525e-03
9.859999999999999432e+00,6.976779560467889990e-04,3.139571939475514828e+00,1.105936590551259658e-03,-1.453712697314925029e-01,-4.240610912532089515e-03
9.880000000000000782e+00,7.197966878578141965e-04,3.136664514080885091e+00,8.602353095198051781e-04,-1.425947833737007397e-01,-6.150395958018959643e-03
9.900000000000000355e+00,7.370013940482103348e-04,3.133812618413410966e+00,5.552915912091372762e-04,-1.371302921557671084e-01,-6.031023102610884139e-04
9.919999999999999929e+00,7.481072258723930803e-04,3.131070012570295713e+00,3.333204565777943035e-04,-1.290295273348169847e-01,6.704328086035934303e-03
9.939999999999999503e+00,7.547736350039489783e-04,3.128489422023599253e+00,2.204147614361466319e-04,-1.184507313870507145e-01,-1.694861644114969675e-03
9.960000000000000853e+00,7.591819302326718649e-04,3.126120407395858170e+00,-7.519041329850535411e-05,-1.056088181341993532e-01,-4.794093414535518030e-03
9.980000000000000426e+00,7.576781219667017312e-04,3.124008231033174265e+00,-4.356935852336309969e-04,-9.064081553285106840e-02,3.413877582742544815e-03
1.000000000000000000e+01,7.489642502620291655e-04,3.122195414722517270e+00,-6.453342486734373225e-04,-7.377163819388835031e-02,9.730523425526802633e-03
1.001999999999999957e+01,7.360575652885604581e-04,3.120719981958639533e+00,-7.476779509242494764e-04,-5.535116862962524698e-02,-2.892777830715188500e-03
1.004000000000000092e+01,7.211040062700754686e-04,3.119612958586047036e+00,-1.090052848259217850e-03,-3.574207920648574122e-02,-1.580360389659540496e-02
1.006000000000000050e+01,6.993029493048911593e-04,3.118898117001917214e+00,-1.647756618074875789e-03,-1.518811753063641079e-02,8.716395511924381403e-03
1.008000000000000007e+01,6.663478169433936522e-04,3.118594354651304634e+00,-1.715419250430583100e-03,6.037931374408583851e-03,-5.248119358543655577e-03
1.009999999999999964e+01,6.320394319347820335e-04,3.118715113278792916e+00,-2.030478166530414515e-03,2.735805920894337356e-02,-1.064563239948731338e-02
1.012000000000000099e+01,5.914298686041736999e-04,3.119262274462971885e+00,-2.406501671386509014e-03,4.849191316687138931e-02,1.499918884995046255e-02
1.014000000000000057e+01,5.432998351764435369e-04,3.120232112726309293e+00,-2.268478027542910648e-03,6.908338325100428501e-02,1.287886622414646624e-02
1.016000000000000014e+01,4.979302746255853456e-04,3.121613780391329307e+00,-2.162184440420803280e-03,8.854597971767758091e-02,-3.197348283598975931e-03
1.017999999999999972e+01,4.546865858171692865e-04,3.123384699985682911e+00,-2.330381934348019386e-03,1.065336223446454733e-01,5.989732181322457265e-03
1.020000000000000107e+01,4.080789471302088750e-04,3.125515372432575933e+00,-2.282637323069208659e-03,1.228240012382786350e-01,2.867509476219793924e-03
1.022000000000000064e+01,3.624262006688247126e-04,3.127971852457341662e+00,-2.257087739561973797e-03,1.370211567342785597e-01,-5.353706837889393895e-03
1.024000000000000021e+01,3.172844458775852129e-04,3.130712275592027360e+00,-2.338722818793837095e-03,1.488616251371361054e-01,7.614318740953788037e-03
1.025999999999999979e+01,2.705099895017084840e-04,3.133689508094770204e+00,-2.129125557804621444e-03,1.581572070008123720e-01,1.489682615533467064e-02
1.027999999999999936e+01,2.279274783456160486e-04,3.136852652234786376e+00,-1.756120848334957740e-03,1.645995598283308270e-01,1.953534513296074915e-02
1.030000000000000071e+01,1.928050613789168905e-04,3.140144643431352911e+00,-1.280904216506378174e-03,1.679818143782328133e-01,-1.479285134309248767e-02
1.032000000000000028e+01,1.671869770487893357e-04,3.143504279718917438e+00,-1.417196549555188806e-03,1.681756004043065966e-01,-6.050580237546303655e-03
1.033999999999999986e+01,1.388430460576855639e-04,3.146867791727003372e+00,-1.325018181490992229e-03,1.654033665294317723e-01,8.079506175833660320e-03
1.035999999999999943e+01,1.123426824278657117e-04,3.150175859057592120e+00,-9.296564329360665043e-04,1.595963594989995571e-01,1.377753385544624608e-04
1.038000000000000078e+01,9.374955376914437732e-05,3.153367786247572191e+00,-6.617860025057590917e-04,1.507090253568233729e-01,-1.106172688378484308e-02
1.040000000000000036e+01,8.051383371902919115e-05,3.156381966754708834e+00,-5.704595164470895692e-04,1.389284960436704686e-01,-9.188596128111644820e-03
1.041999999999999993e+01,6.910464339008740356e-05,3.159160536675582165e+00,-4.053435936285182612e-04,1.245157512458416466e-01,1.114409171602522008e-02
1.043999999999999950e+01,6.099777151751704051e-05,3.161650851700498865e+00,1.559994100677982755e-04,1.076780459914774557e-01,-6.612124107236432013e-03
1.046000000000000085e+01,6.411775971887301252e-05,3.163804412620328410e+00,3.800531896767902129e-04,8.853485656038238838e-02,7.993740683751353326e-03
1.048000000000000043e+01,7.171882351240881190e-05,3.165575109751535887e+00,8.794427150524568347e-04,6.755058596474518284e-02,1.464882164412117200e-03
1.050000000000000000e+01,8.930767781345795293e-05,3.166926121470830857e+00,1.237884968184003965e-03,4.497380840690085729e-02,-3.364792516109072710e-03
1.051999999999999957e+01,1.140653771771380328e-04,3.167825597638969093e+00,1.492532277004376441e-03,2.125532946729779757e-02,3.659704397093174050e-03
1.054000000000000092e+01,1.439160227172255708e-04,3.168250704228315229e+00,1.860267202078988826e-03,-3.145193311393876950e-03,-4.062513725617449174e-03
1.056000000000000050e+01,1.811213667588053625e-04,3.168187800362087359e+00,2.054987768434149951e-03,-2.784158089211430029e-02,1.369332625311075287e-03
1.058000000000000007e+01,2.222211221274883648e-04,3.167630968744245212e+00,2.323416909942114736e-03,-5.232120651218193780e-02,1.702942320864319747e-03
1.059999999999999964e+01,2.686894603263306714e-04,3.166584544614001739e+00,2.557779877641090053e-03,-7.617284855314110370e-02,-9.952187257320239261e-03
1.062000000000000099e+01,3.198450578791524508e-04,3.165061087642938809e+00,2.536256920902185859e-03,-9.894874286893343140e-02,-5.578136533635453566e-03
1.064000000000000057e+01,3.705701962971961875e-04,3.163082112785560174e+00,2.566136152964763363e-03,-1.201251993332109469e-01,6.934640518197023214e-03
1.066000000000000014e+01,4.218929193564914266e-04,3.160679608798895757e+00,2.782301819690368577e-03,-1.393295394051092262e-01,-3.126938345956943328e-03
1.067999999999999972e+01,4.775389557502987894e-04,3.157893018010793362e+00,2.751118993691762001e-03,-1.562770431761137946e-01,1.511372963197310341e-02
1.070000000000000107e+01,5.325613356241340338e-04,3.154767477147271126e+00,3.002963644361594884e-03,-1.705422429835974918e-01,-7.585517989653669732e-03
1.072000000000000064e+01,5.926206085113659445e-04,3.151356632287598991e+00,2.763844050400098701e-03,-1.819631340223817617e-01,1.626275917904309795e-02
1.074000000000000021e+01,6.478974895193678925e-04,3.147717369607151205e+00,2.919989590668197084e-03,-1.901081694673700806e-01,6.725315174528669233e-03
1.075999999999999979e+01,7.062972813327317865e-04,3.143915206217803959e+00,2.825148684422422798e-03,-1.949667298753828826e-01,6.968619098802868346e-03
1.077999999999999936e+01,7.628002550211802815e-04,3.140015871620296384e+00,2.678729054898926036e-03,-1.963206968061921298e-01,6.206452994416257127e-03
1.080000000000000071e+01,8.163748361191588542e-04,3.136089457684172466e+00,2.466562448456628871e-03,-1.940954968091515853e-01,1.756658105007345401e-04
1.082000000000000028e+01,8.657060850882913883e-04,3.132207547747989373e+00,2.099907259538053624e-03,-1.882745745142951344e-01,-2.101634481350156142e-03
1.083999999999999986e+01,9.077042302790525085e-04,3.128442056257703552e+00,1.663236398097048176e-03,-1.788693941633162643e-01,-1.205500710244182191e-02
1.085999999999999943e+01,9.409689582409934243e-04,3.124864668374437215e+00,1.027099061996838720e-03,-1.659909190763645681e-01,8.175102975437133906e-03
1.088000000000000078e+01,9.615109394809301727e-04,3.121544849992909931e+00,7.612005447461151495e-04,-1.497600849698146053e-01,1.129066066963016132e-02
1.090000000000000036e+01,9.767349503758523867e-04,3.118549648293513776e+00,5.245578865148262148e-04,-1.305940916163529919e-01,2.749575568375212109e-03
1.091999999999999993e+01,9.872261081061489349e-04,3.115937766461186698e+00,1.093725285474412157e-04,-1.088257037857511406e-01,9.175111582791108458e-03
1.093999999999999950e+01,9.894135586770978243e-04,3.113761252385471856e+00,-1.890184022119995445e-04,-8.475140557193548696e-02,-1.697155433717004516e-02
1.096000000000000085e+01,9.856331906328578887e-04,3.112066224274033122e+00,-9.638104762876645304e-04,-5.883329789484261635e-02,6.012370211785667516e-03
1.098000000000000043e+01,9.663569811071045504e-04,3.110889558316136227e+00,-1.270685945299157658e-03,-3.132561222131969442e-02,4.994347829297760347e-03
1.100000000000000000e+01,9.409432622011213495e-04,3.110263046071709780e+00,-1.580788290453806694e-03,-2.902455894343656390e-03,7.709687736169673622e-03
1.101999999999999957e+01,9.093274963920452286e-04,3.110204996953823020e+00,-1.816790005243582463e-03,2.593442083050715580e-02,-8.429852900977821695e-03
1.104000000000000092e+01,8.729916962871735794e-04,3.110723685370432978e+00,-2.317557884848405088e-03,5.463985070897121876e-02,-6.024861883612270437e-03
1.106000000000000050e+01,8.266405385902054342e-04,3.111816482384612392e+00,-2.711867358654420149e-03,8.280628573086787347e-02,1.289526420445505014e-02
1.108000000000000007e+01,7.724031914171170313e-04,3.113472608099229877e+00,-2.701619225487509029e-03,1.098794801707737440e-01,-1.296493514293798992e-02
1.109999999999999964e+01,7.183708069073668464e-04,3.115670197702645527e+00,-3.127583406088536681e-03,1.351971599906897636e-01,-1.450462617217650706e-03
1.112000000000000099e+01,6.558191387855960564e-04,3.118374140902459235e+00,-3.261801075123005843e-03,1.584697010868557077e-01,3.050085817109728960e-03
1.114000000000000057e+01,5.905831172831358875e-04,3.121543534924196450e+00,-3.251540143903236795e-03,1.791415613582298116e-01,-2.591836329183362566e-03
1.116000000000000014e+01,5.255523144050711906e-04,3.125126366151361079e+00,-3.287085989537575498e-03,1.967598853979233287e-01,1.128565841231626669e-02
1.117999999999999972e+01,4.598105946143196459e-04,3.129061563859319328e+00,-3.004167906964218867e-03,2.110013602444589520e-01,-7.540085095270840018e-03
1.120000000000000107e+01,3.997272364750352491e-04,3.133281591064208449e+00,-3.020496706444879276e-03,2.214503447004383674e-01,3.767920648759464242e-03
1.122000000000000064e+01,3.393173023461376592e-04,3.137710597958217384e+00,-2.757198170388596662e-03,2.280107767963322485e-01,-1.345600972236013840e-02
1.124000000000000021e+01,2.841733389383657412e-04,3.142270813494143944e+00,-2.755220753226540233e-03,2.304169854175273924e-01,-5.306460404696603309e-03
1.125999999999999979e+01,2.290689238738349343e-04,3.146879153202494450e+00,-2.528247031853419168e-03,2.286991079391926251e-01,-2.778379933189310466e-02
1.127999999999999936e+01,1.785039832367665499e-04,3.151453135361278246e+00,-2.652607017201727424e-03,2.227612016120021909e-01,5.075138068129071700e-03
1.130000000000000071e+01,1.254518428927320134e-04,3.155908359393518214e+00,-2.093664384282772125e-03,2.128204298572896336e-01,1.418511697079296793e-02
