time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.031403303146362305e+00,5.358363281249998999e-02,3.538893677652174219e+00,-1.201277470355733984e-01,-9.038642876293176087e+00,5.610403433623051050e+00
1.041417121887207031e+00,5.337937499999999280e-02,3.451456772742692802e+00,-2.039759434299155336e-02,-8.731624485356480392e+00,5.784657784626403121e+00
1.051430702209472656e+00,5.392406249999999457e-02,3.357883944681668620e+00,5.439488000000017309e-02,-9.344592548277761423e+00,5.785855787711883025e+00
1.061444282531738281e+00,5.514960937499999161e-02,3.261243155044873276e+00,1.223884799999997025e-01,-9.650972631827839265e+00,5.784389533862860588e+00
1.071457862854003906e+00,5.698792968749999410e-02,3.161534403832306328e+00,1.835827200000002546e-01,-9.957352715377961516e+00,5.747175349089538088e+00
1.081471204757690430e+00,5.925746093749999222e-02,3.058757691043968663e+00,2.266507297792802744e-01,-1.026397717933702758e+01,5.705524385337148452e+00
1.091485261917114258e+00,6.191281249999999042e-02,2.955980978255630554e+00,2.651624132184179916e-01,-1.026324407301980024e+01,5.704836930576874465e+00
1.101498603820800781e+00,6.484050781249998952e-02,2.851670284679407086e+00,2.923794414152717236e-01,-1.041717086858088059e+01,5.678072691069007583e+00
1.111513137817382812e+00,6.801785156249999520e-02,2.748893571891068976e+00,3.172732501666513660e-01,-1.026275539365245493e+01,5.692111407709578685e+00
1.121526241302490234e+00,7.133136718749999439e-02,2.644582878314845509e+00,3.309179446640315159e-01,-1.041741890827011829e+01,5.662809741442482725e+00
1.131541013717651367e+00,7.473566406249998462e-02,2.543340146314393202e+00,3.399275324366137219e-01,-1.010933926438340968e+01,5.688692487435163869e+00
1.141553163528442383e+00,7.823074218749999365e-02,2.445165375889712056e+00,3.490836824308243269e-01,-9.805563468384098869e+00,5.709655120335501266e+00
1.151566505432128906e+00,8.177121093749999126e-02,2.350058567040802515e+00,3.535751384556772847e-01,-9.498008733117853097e+00,5.729331247566396890e+00
1.161580324172973633e+00,8.531167968749998887e-02,2.258019719767663691e+00,3.535583019451915554e-01,-9.191183668796345074e+00,5.749012260063423696e+00
1.171594142913818359e+00,8.892023437499999017e-02,2.167514853282411114e+00,3.603575000595224953e-01,-9.037997274316346363e+00,5.754543632472282511e+00
1.181607723236083984e+00,9.252878906249999147e-02,2.083145909948700414e+00,3.603660800000001441e-01,-8.425452297627526121e+00,5.786007247799851427e+00
1.191621303558349609e+00,9.618273437499998135e-02,2.003378908978647566e+00,3.648989866666656479e-01,-7.965882172302298336e+00,5.734248621425760639e+00
1.201634883880615234e+00,9.997285156249999249e-02,1.925145888796479632e+00,3.784977066666677659e-01,-7.812692130527326029e+00,5.666115038256156922e+00
1.211648464202880859e+00,1.038764453124999820e-01,1.853048791765854464e+00,3.898299733333323025e-01,-7.199931963427125048e+00,5.478747004584292313e+00
1.221662282943725586e+00,1.078935156249999916e-01,1.784019656311000679e+00,4.011526887455070245e-01,-6.893387751597225055e+00,5.163788299481521626e+00
1.231675863265991211e+00,1.120694531249999820e-01,1.719592463219803857e+00,4.170274133333323752e-01,-6.433981754551885146e+00,4.847514656619827278e+00
1.241689682006835938e+00,1.163588671874999786e-01,1.661301193280149358e+00,4.283494812028281751e-01,-5.821082990237675503e+00,4.653447829789272738e+00
1.251703023910522461e+00,1.208071484374999838e-01,1.606077884916266241e+00,4.442354303673902161e-01,-5.514972812778123235e+00,4.459137468477385902e+00
1.261716604232788086e+00,1.254142968749999698e-01,1.556990499703925890e+00,4.600900266666652638e-01,-4.902081336801428435e+00,4.303774338772401897e+00
1.271730184555053711e+00,1.301803124999999783e-01,1.510971076067356478e+00,4.759552000000008554e-01,-4.595701253251371909e+00,4.204995687869644172e+00
1.281743764877319336e+00,1.346058984374999823e-01,1.474155537158101215e+00,4.419584000000004176e-01,-3.676561002601071326e+00,4.105109250339802784e+00
1.291757345199584961e+00,1.396896484374999803e-01,1.437339998248845729e+00,5.076855466666664318e-01,-3.676561002601093087e+00,4.080276566537905047e+00
1.301770925521850586e+00,1.449549609374999881e-01,1.405126401703247208e+00,5.258171733333341091e-01,-3.216990877275953675e+00,4.056277707207004646e+00
1.311784744262695312e+00,1.504018359374999780e-01,1.377514747521305871e+00,5.439358491464478806e-01,-2.757355100638872347e+00,4.055331384412562912e+00
1.321798324584960938e+00,1.560983593749999676e-01,1.354505035703021054e+00,5.688797866666656100e-01,-2.297850626625697057e+00,4.079285326312710680e+00
1.331811904907226562e+00,1.620445312499999846e-01,1.337631247036279003e+00,5.938107733333349847e-01,-1.685090459525496520e+00,4.087778951114829695e+00
1.341825246810913086e+00,1.682403515624999735e-01,1.323825419945308335e+00,6.187564922974345683e-01,-1.378743203194519706e+00,4.143274880983009112e+00
1.351839065551757812e+00,1.747085156249999771e-01,1.316155516005880211e+00,6.459238208614084265e-01,-7.659319723996842466e-01,4.160773834734976084e+00
1.361852884292602539e+00,1.814036328124999653e-01,1.313087554430108828e+00,6.685878145758422653e-01,-3.063727889598870102e-01,4.187601162204434679e+00
1.371866464614868164e+00,1.883710937499999682e-01,1.313087554430108828e+00,6.958011733333335780e-01,0.000000000000000000e+00,4.216141242148598423e+00
1.381879806518554688e+00,1.956108984374999860e-01,1.319223477581651371e+00,7.230158279959064682e-01,6.127747569753445589e-01,4.201256989596656055e+00
1.391893863677978516e+00,2.030776562499999605e-01,1.331495323884736459e+00,7.456276405885408076e-01,1.225461978868030100e+00,4.115908383298553908e+00
1.401907444000244141e+00,2.108167578124999775e-01,1.346835131763592930e+00,7.728605866666683477e-01,1.531900417750457377e+00,4.071155216815419919e+00
1.411921262741088867e+00,2.187374218749999766e-01,1.366776882006106364e+00,7.909733806337942985e-01,1.991423128239210083e+00,3.954406136872733679e+00
1.421934604644775391e+00,2.268623437499999729e-01,1.392854555400162120e+00,8.114096126098236939e-01,2.604292717145209046e+00,3.745730945506921206e+00
1.431947946548461914e+00,2.351461328124999639e-01,1.422000190369989259e+00,8.272751636943728171e-01,2.910680095632892428e+00,3.585165544186835973e+00
1.441962242126464844e+00,2.435433984374999750e-01,1.457281748491359163e+00,8.385278384877281610e-01,3.523119309446808067e+00,3.230280203407195572e+00
1.451975584030151367e+00,2.520541406249999783e-01,1.497165248976385810e+00,8.499402366723020075e-01,3.983035920339751179e+00,2.886407808663574492e+00
1.461988925933837891e+00,2.606102734374999841e-01,1.541650691825069419e+00,8.544732512678878678e-01,4.442616988071264927e+00,2.460809373611003714e+00
1.472002506256103516e+00,2.700515234374999407e-01,1.593806038613181153e+00,9.428445866666623765e-01,5.208461420351528481e+00,1.886220394367360553e+00
