time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.001362800598144531e+00,6.990156249999998628e-02,3.784330603713876862e+00,-3.263692799999996508e-01,-6.587171796326924955e+00,3.815423255716944073e+00
1.011376380920410156e+00,6.729160156249999747e-02,3.712233506683251694e+00,-2.606421333333321932e-01,-7.199931963427125048e+00,4.468693043372422125e+00
1.021389722824096680e+00,6.538519531249999128e-02,3.635534467288969562e+00,-1.903866130145961955e-01,-7.659684462191840737e+00,5.154877126319490799e+00
1.031403541564941406e+00,6.429582031249998775e-02,3.554233485531030468e+00,-1.087871698292901257e-01,-8.118878907436750225e+00,5.772152656788881231e+00
1.041416883468627930e+00,6.400078124999998563e-02,3.466796580621549051e+00,-2.946459487130666938e-02,-8.732040286898676840e+00,5.784692147990006639e+00
1.051430940628051758e+00,6.447738281249999759e-02,3.374757733348410671e+00,4.759325365458907248e-02,-9.190964841510247396e+00,5.815449070699792777e+00
1.061444044113159180e+00,6.561214843749998971e-02,3.278116943711615328e+00,1.133280632411059335e-01,-9.651432223838497748e+00,5.788265982447459379e+00
1.071457862854003906e+00,6.738238281249998851e-02,3.178408192499048379e+00,1.767791509725957777e-01,-9.957115641196029543e+00,5.751723805129493883e+00
1.081471920013427734e+00,6.958382812499999681e-02,3.077165460498596072e+00,2.198355049759543600e-01,-1.011006132566128102e+01,5.737265014026428744e+00
1.091485261917114258e+00,7.246613281249998650e-02,2.962116901407172875e+00,2.878464268196851417e-01,-1.148952669328776111e+01,5.504758854744975949e+00
1.101498842239379883e+00,7.512148437499999165e-02,2.868544073346149137e+00,2.651750400000005281e-01,-9.344592548277717015e+00,5.842472474808717564e+00
1.111512660980224609e+00,7.857117187499998434e-02,2.755029495042611742e+00,3.444927044594168764e-01,-1.133579319151544240e+01,5.537285867591151600e+00
1.121526002883911133e+00,8.190738281249998476e-02,2.652252782254273633e+00,3.331765727755423012e-01,-1.026397717933707199e+01,5.674143996298564474e+00
1.131539583206176758e+00,8.531167968749998887e-02,2.549476069465935524e+00,3.399680000000004365e-01,-1.026373279892803936e+01,5.665645548194387260e+00
1.141554355621337891e+00,8.878406249999998279e-02,2.451301299041254822e+00,3.467260830853463593e-01,-9.802995650311153497e+00,5.703630355901447402e+00
1.151567459106445312e+00,9.230183593749999305e-02,2.354660509404459034e+00,3.513169960474318287e-01,-9.651432223838542157e+00,5.709445639842872566e+00
1.161581039428710938e+00,9.586499999999999189e-02,2.262621662131320655e+00,3.558331733333331970e-01,-9.191402506502699410e+00,5.738877901287274597e+00
1.171594381332397461e+00,9.942816406249999073e-02,2.173650776433953435e+00,3.558416457534702149e-01,-8.885233976142529855e+00,5.757091580364980921e+00
1.181608438491821289e+00,1.030367187499999920e-01,2.087747852312357821e+00,3.603489205275940410e-01,-8.578233852076209587e+00,5.769944334833099653e+00
1.191621541976928711e+00,1.066906640624999819e-01,2.006446870554418727e+00,3.649163636363626506e-01,-8.119458854975260209e+00,5.718271696802153414e+00
1.201634883880615234e+00,1.104807812499999792e-01,1.929747831160136595e+00,3.785067187313980730e-01,-7.659684462191840737e+00,5.660013980911490883e+00
1.211648225784301758e+00,1.143616796874999814e-01,1.856116753341625847e+00,3.875727479225697936e-01,-7.353297083704157799e+00,5.466732356952560323e+00
1.221662044525146484e+00,1.184014453124999783e-01,1.787087617886772062e+00,4.034190881169492648e-01,-6.893387751597225055e+00,5.151603600533734451e+00
1.231675863265991211e+00,1.225546874999999813e-01,1.722660424795575018e+00,4.147510849741675720e-01,-6.433828568157427874e+00,4.837478811129470202e+00
1.241689443588256836e+00,1.268441015624999779e-01,1.664369154855920740e+00,4.283596799999996318e-01,-5.821221587451707258e+00,4.642246639012349796e+00
1.251703262329101562e+00,1.312696874999999819e-01,1.609145846492037624e+00,4.419478774314901104e-01,-5.514710201277789103e+00,4.449073167562998421e+00
1.261716604232788086e+00,1.358314453124999932e-01,1.558524480491811470e+00,4.555679668563548668e-01,-5.055391745046609486e+00,4.299118545186000340e+00
1.271730184555053711e+00,1.405747656249999866e-01,1.512505056855242280e+00,4.736887466666659940e-01,-4.595701253251349705e+00,4.193769143013367895e+00
1.281743764877319336e+00,1.454769531249999748e-01,1.471087575582329832e+00,4.895539199999988100e-01,-4.136131127926232942e+00,4.087762469021456901e+00
1.291758060455322266e+00,1.505833984374999879e-01,1.434272036673074568e+00,5.099155774587542655e-01,-3.676298409857509775e+00,4.061981572868761603e+00
1.301771402359008789e+00,1.558941015624999704e-01,1.402058440127476047e+00,5.303627076835145671e-01,-3.217067474120575810e+00,4.036423985914097123e+00
1.311784744262695312e+00,1.614317578124999653e-01,1.374446785945534488e+00,5.530277806614437575e-01,-2.757486406389061617e+00,4.032407949941595682e+00
1.321798563003540039e+00,1.672190624999999875e-01,1.351437074127249893e+00,5.779318397181041345e-01,-2.297795917199075166e+00,4.055987131706038973e+00
1.331811904907226562e+00,1.732560156249999817e-01,1.334563285460507842e+00,6.028909412128854450e-01,-1.685130581682203088e+00,4.064091525941758931e+00
1.341825723648071289e+00,1.795426171874999755e-01,1.320757458369536952e+00,6.277926258898591794e-01,-1.378677550319458378e+00,4.119271933343803482e+00
1.351838827133178711e+00,1.860788671874999689e-01,1.313087554430108828e+00,6.527696442687740408e-01,-7.659866844316191026e-01,4.138007278389847166e+00
1.361852884292602539e+00,1.928647656249999620e-01,1.310019592854337667e+00,6.776372782248457627e-01,-3.063654947169964227e-01,4.163092400614287314e+00
1.371866464614868164e+00,1.999003124999999825e-01,1.311553573642223247e+00,7.026005333333353864e-01,1.531900417750390875e-01,4.171681571899179986e+00
1.381880044937133789e+00,2.072308984374999774e-01,1.317689496793765791e+00,7.320644266666661570e-01,6.127601671001785544e-01,4.177719254844299179e+00
1.391893625259399414e+00,2.147884374999999568e-01,1.328427362308965298e+00,7.547289599999978948e-01,1.072330292425317966e+00,4.114714933124518303e+00
1.401907205581665039e+00,2.225729296874999763e-01,1.345301150975707349e+00,7.773934933333352948e-01,1.685090459525496520e+00,4.027602025536292096e+00
1.411920785903930664e+00,2.305389843749999779e-01,1.365242901218220561e+00,7.955251200000001965e-01,1.991470543075574584e+00,3.934207676057308145e+00
1.421934843063354492e+00,2.387092968749999766e-01,1.389786593824390959e+00,8.158843483643635208e-01,2.450923957736081960e+00,3.745859719140263167e+00
1.431948423385620117e+00,2.470611718749999575e-01,1.420466209582103678e+00,8.340548266666647503e-01,3.063800835500892550e+00,3.545810136469789153e+00
1.441962003707885742e+00,2.555946093749999481e-01,1.455747767703473361e+00,8.521864533333324276e-01,3.523370960826031961e+00,3.206059559858967845e+00
1.451975822448730469e+00,2.642415234374999589e-01,1.494097287400614427e+00,8.634981605199887333e-01,3.829659861998465864e+00,2.874043820552478756e+00
1.461989164352416992e+00,2.728884374999999696e-01,1.538582730249298036e+00,8.635392804590595883e-01,4.442616988071264927e+00,2.440481874822911124e+00
1.472002983093261719e+00,2.824431640624999740e-01,1.592272057825295573e+00,9.541541353777295287e-01,5.361523806797856118e+00,1.866288258423462132e+00
1.482021093368530273e+00,2.911127734374999720e-01,1.645961385401292887e+00,8.653936857136055316e-01,5.359227049889712546e+00,1.358028302138388543e+00
1.492030620574951172e+00,2.987610937499999841e-01,1.698116732189404843e+00,7.641040535454839411e-01,5.210570460776150270e+00,5.621098164244382467e-01
1.502043724060058594e+00,3.078846093749999513e-01,1.767145867644258628e+00,9.111576284584947949e-01,6.893880159884638203e+00,-7.079825055020991242e-02
1.512057065963745117e+00,3.157825781249999353e-01,1.836175003099112413e+00,7.887445396318943924e-01,6.893716015972643163e+00,-9.988750589032682203e-01
1.522070884704589844e+00,3.232947265624999678e-01,1.908272100129737581e+00,7.501781919478139882e-01,7.199760540557112343e+00,-2.054792052827078219e+00
1.532084226608276367e+00,3.302848828124999581e-01,1.986505120311905292e+00,6.980842477201828489e-01,7.812878151435671548e+00,-3.041812279178635059e+00
1.542100906372070312e+00,3.366622656249999568e-01,2.070874063645615770e+00,6.366763201866088018e-01,8.422845226485973669e+00,-4.043582891682357072e+00
1.552111625671386719e+00,3.422453124999999541e-01,2.159844949342982545e+00,5.577068648185192767e-01,8.887561726302950049e+00,-5.135463729415465473e+00
1.562125205993652344e+00,3.469205468749999577e-01,2.254951758191892530e+00,4.668893866666670167e-01,9.497782590052821661e+00,-5.755835912594406523e+00
1.572139024734497070e+00,3.505517968749999325e-01,2.356194490192344837e+00,3.626238994309634034e-01,1.011030203567593944e+01,-5.722651570813937383e+00
1.582152128219604492e+00,3.530936718749999592e-01,2.465107126132225268e+00,2.538548616600816987e-01,1.087701091892909844e+01,-5.559734099777228877e+00
1.592166185379028320e+00,3.544780859374999649e-01,2.581689666011533824e+00,1.382470701395177304e-01,1.164188879924630626e+01,-5.343009552836585740e+00
1.602179765701293945e+00,3.547731249999999670e-01,2.704408129042385589e+00,2.946389333333354274e-02,1.225520334200365902e+01,-5.195276426125120750e+00
1.612193346023559570e+00,3.541603515624999754e-01,2.833262515224779232e+00,-6.119423999999915736e-02,1.286796350910377029e+01,-4.947283200469338560e+00
1.622206926345825195e+00,3.528213281249999445e-01,2.966718843770829839e+00,-1.337207466666697486e-01,1.332753363442891015e+01,-4.751453517589515840e+00
1.632220506668090820e+00,3.509830078124999697e-01,3.101709153104766248e+00,-1.835827199999974790e-01,1.348072367620397216e+01,-4.759871936977360107e+00
1.642234086990356445e+00,3.488042578124999626e-01,3.239767424014474262e+00,-2.175795200000006924e-01,1.378710375975409441e+01,-4.607949347858735223e+00
